Num,Municipality Name,Municipality Code,County,Latitude,Longitude,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
495,ROCKY HILL BOROUGH,1817,Somerset,40.4,-74.64,"$235,950.00 ","$316,455.00 ","$318,158.00 ","$343,438.00 ","$395,250.00 ","$399,850.00 ","$578,300.00 ","$481,714.00 ","$485,222.00 ","$518,421.00 ","$381,014.00 ","$347,500.00 ","$503,250.00 ","$438,250.00 ","$418,964.00 ","$551,083.00 ","$470,000.00 ", N/A ,"$558,750.00 ",N/A
496,SOMERVILLE BOROUGH,1818,Somerset,40.57,-74.61,"$149,160.94 ","$174,817.00 ","$200,455.00 ","$227,134.00 ","$254,205.00 ","$300,023.00 ","$340,997.00 ","$340,394.00 ","$334,468.00 ","$303,894.00 ","$296,314.00 ","$285,250.00 ","$272,049.00 ","$253,763.00 ","$272,015.00 ","$287,191.00 ","$302,727.00 ","$313,054.00 ","$312,433.00 ","$325,679 "
497,SOUTH BOUND BROOK BOROUGH,1819,Somerset,40.55,-74.53,"$130,225.61 ","$154,920.00 ","$172,514.00 ","$193,807.00 ","$220,017.00 ","$260,221.00 ","$311,102.00 ","$291,155.00 ","$290,858.00 ","$302,033.00 ","$223,575.00 ","$220,154.00 ","$206,625.00 ","$240,000.00 ","$228,604.00 ","$236,451.00 ","$251,547.00 ","$255,344.00 ","$266,009.00 ","$267,703 "
498,WARREN,1820,Somerset,40.6337,-74.5008,"$546,901.52 ","$462,779.00 ","$588,123.00 ","$591,872.00 ","$733,020.00 ","$868,641.00 ","$849,785.00 ","$825,858.00 ","$780,685.00 ","$704,900.00 ","$685,134.00 ","$777,410.00 ","$738,840.00 ","$759,986.00 ","$848,452.00 ","$792,214.00 ","$814,421.00 ","$667,168.00 ","$879,435.00 ","$702,966 "
499,WATCHUNG BOROUGH,1821,Somerset,40.64,-74.44,"$474,815.79 ","$457,988.00 ","$595,947.00 ","$565,515.00 ","$709,612.00 ","$709,883.00 ","$829,273.00 ","$745,756.00 ","$669,562.00 ","$673,625.00 ","$681,425.00 ","$634,935.00 ","$668,500.00 ","$655,652.00 ","$737,042.00 ","$654,981.00 ","$706,153.00 ","$785,852.00 ","$669,491.00 ","$821,409 "
500,ANDOVER BOROUGH,1901,Sussex,40.99,-74.74,"$171,600.00 ","$174,260.00 ","$144,667.00 ","$223,894.00 ","$318,417.00 ","$257,286.00 ","$265,333.00 ","$281,390.00 ","$294,750.00 ","$294,167.00 ","$255,000.00 ", N/A ,"$286,300.00 ","$369,000.00 ","$162,875.00 ","$170,500.00 ","$243,000.00 ","$252,750.00 ","$228,750.00 ","$240,000 "
501,ANDOVER,1902,Sussex,40.9663,-74.743,"$153,475.23 ","$168,255.00 ","$194,844.00 ","$223,820.00 ","$254,980.00 ","$315,218.00 ","$337,698.00 ","$349,954.00 ","$357,338.00 ","$300,651.00 ","$289,134.00 ","$322,571.00 ","$261,788.00 ","$291,210.00 ","$281,117.00 ","$252,882.00 ","$347,104.00 ","$303,592.00 ","$291,148.00 ","$279,432 "
502,BRANCHVILLE BOROUGH,1903,Sussex,41.15,-74.75,"$159,100.00 ","$152,786.00 ","$162,989.00 ","$208,618.00 ","$242,582.00 ","$280,909.00 ","$271,000.00 ","$277,333.00 ","$320,715.00 ","$276,925.00 ","$246,667.00 ","$356,000.00 ","$297,500.00 ","$256,233.00 ","$291,900.00 ","$291,750.00 ","$217,000.00 ","$213,000.00 ","$235,000.00 ","$203,750 "
503,BYRAM,1904,Sussex,40.96,-74.7134,"$184,218.30 ","$202,592.00 ","$208,197.00 ","$254,081.00 ","$307,913.00 ","$323,220.00 ","$344,883.00 ","$352,075.00 ","$316,623.00 ","$327,540.00 ","$342,195.00 ","$301,208.00 ","$275,050.00 ","$282,921.00 ","$291,978.00 ","$280,446.00 ","$277,692.00 ","$306,314.00 ","$317,227.00 ","$304,163 "
504,FRANKFORD,1905,Sussex,41.1642,-74.7377,"$169,596.52 ","$172,968.00 ","$187,962.00 ","$224,076.00 ","$254,546.00 ","$290,097.00 ","$335,456.00 ","$352,811.00 ","$407,857.00 ","$304,765.00 ","$321,104.00 ","$303,698.00 ","$279,631.00 ","$435,129.00 ","$316,662.00 ","$294,701.00 ","$274,458.00 ","$326,087.00 ","$307,594.00 ","$368,875 "
505,FRANKLIN BOROUGH,1906,Sussex,41.11,-74.59,"$113,276.88 ","$123,743.00 ","$152,931.00 ","$176,094.00 ","$201,649.00 ","$238,486.00 ","$245,081.00 ","$255,565.00 ","$232,763.00 ","$225,919.00 ","$215,006.00 ","$212,625.00 ","$178,518.00 ","$169,264.00 ","$203,429.00 ","$156,019.00 ","$161,433.00 ","$199,721.00 ","$182,800.00 ","$211,580 "
506,FREDON,1907,Sussex,41.0246,-74.8182,"$204,331.03 ","$228,306.00 ","$261,633.00 ","$306,858.00 ","$333,580.00 ","$360,131.00 ","$422,047.00 ","$404,572.00 ","$470,036.00 ","$413,902.00 ","$358,071.00 ","$340,486.00 ","$392,056.00 ","$320,682.00 ","$323,135.00 ","$358,145.00 ","$332,345.00 ","$360,750.00 ","$362,694.00 ","$332,343 "
507,GREEN,1908,Sussex,40.974,-74.8025,"$206,683.75 ","$242,116.00 ","$246,456.00 ","$314,458.00 ","$383,846.00 ","$435,240.00 ","$413,669.00 ","$401,717.00 ","$405,523.00 ","$389,190.00 ","$366,020.00 ","$369,235.00 ","$400,773.00 ","$390,286.00 ","$373,368.00 ","$357,563.00 ","$321,907.00 ","$341,285.00 ","$364,616.00 ","$356,147 "
508,HAMBURG BOROUGH,1909,Sussex,41.15,-74.57,"$99,078.00 ","$122,503.00 ","$124,902.00 ","$150,534.00 ","$181,328.00 ","$211,126.00 ","$248,313.00 ","$238,402.00 ","$247,996.00 ","$231,124.00 ","$183,737.00 ","$176,957.00 ","$183,640.00 ","$162,034.00 ","$166,250.00 ","$163,904.00 ","$175,929.00 ","$170,781.00 ","$176,470.00 ","$173,657 "
509,HAMPTON BOROUGH,1910,Sussex,40.71,-74.96,"$138,809.09 ","$153,602.00 ","$170,043.00 ","$193,147.00 ","$243,048.00 ","$268,410.00 ","$288,261.00 ","$313,032.00 ","$279,019.00 ","$306,281.00 ","$242,546.00 ","$235,832.00 ","$212,346.00 ","$215,112.00 ","$264,563.00 ","$236,366.00 ","$244,576.00 ","$240,750.00 ","$271,442.00 ","$276,233 "
510,HARDYSTON BOROUGH,1911,Sussex,41.1209,-74.5643,"$148,826.53 ","$168,775.00 ","$206,493.00 ","$231,076.00 ","$258,584.00 ","$312,748.00 ","$342,554.00 ","$361,730.00 ","$315,780.00 ","$282,981.00 ","$279,886.00 ","$243,103.00 ","$242,581.00 ","$255,492.00 ","$242,681.00 ","$260,587.00 ","$262,314.00 ","$273,579.00 ","$267,228.00 ","$271,297 "
511,HOPATCONG BOROUGH,1912,Sussex,40.95,-74.66,"$137,367.84 ","$153,463.00 ","$161,434.00 ","$187,431.00 ","$216,152.00 ","$247,021.00 ","$287,851.00 ","$273,152.00 ","$295,877.00 ","$284,168.00 ","$278,043.00 ","$286,179.00 ","$264,180.00 ","$262,862.00 ","$275,876.00 ","$271,876.00 ","$250,862.00 ","$243,554.00 ","$262,403.00 ","$258,178 "
512,LAFAYETTE BOROUGH,1913,Sussex,41.0942,-74.6904,"$249,440.00 ","$243,695.00 ","$217,681.00 ","$318,400.00 ","$377,279.00 ","$408,863.00 ","$507,800.00 ","$445,515.00 ","$369,313.00 ","$404,950.00 ","$329,425.00 ","$351,143.00 ","$213,750.00 ","$218,333.00 ","$337,412.00 ","$332,474.00 ","$381,115.00 ","$372,208.00 ","$306,791.00 ","$356,054 "
513,MONTAGUE,1914,Sussex,41.3001,-74.7606,"$105,140.74 ","$104,658.00 ","$111,295.00 ","$112,722.00 ","$131,564.00 ","$188,771.00 ","$166,503.00 ","$169,300.00 ","$187,959.00 ","$171,194.00 ","$188,478.00 ","$131,006.00 ","$133,053.00 ","$128,510.00 ","$157,876.00 ","$191,883.00 ","$191,400.00 ","$213,261.00 ","$169,182.00 ","$159,441 "
514,NEWTON TOWN,1915,Sussex,41.05,-74.75,"$127,491.25 ","$145,777.00 ","$159,244.00 ","$176,864.00 ","$223,903.00 ","$248,123.00 ","$292,268.00 ","$289,755.00 ","$267,316.00 ","$256,205.00 ","$241,246.00 ","$201,846.00 ","$196,106.00 ","$195,934.00 ","$211,133.00 ","$202,677.00 ","$189,877.00 ","$194,528.00 ","$200,548.00 ","$209,431 "
515,OGDENSBURG BOROUGH,1916,Sussex,41.08,-74.6,"$137,804.11 ","$147,017.00 ","$160,616.00 ","$189,250.00 ","$208,214.00 ","$245,688.00 ","$293,703.00 ","$275,398.00 ","$255,934.00 ","$207,967.00 ","$262,000.00 ","$264,643.00 ","$242,438.00 ","$200,614.00 ","$193,371.00 ","$226,050.00 ","$211,009.00 ","$228,082.00 ","$221,818.00 ","$225,530 "
516,SANDYSTON BOROUGH,1917,Sussex,41.2136,-74.8135,"$136,588.46 ","$131,543.00 ","$136,787.00 ","$185,493.00 ","$185,694.00 ","$223,692.00 ","$258,406.00 ","$304,250.00 ","$270,938.00 ","$233,485.00 ","$262,856.00 ","$200,500.00 ","$188,264.00 ","$283,571.00 ","$223,318.00 ","$222,125.00 ","$214,943.00 ","$285,583.00 ","$285,567.00 ","$245,942 "
517,SPARTA,1918,Sussex,41.0354,-74.6356,"$258,137.87 ","$275,931.00 ","$323,984.00 ","$344,549.00 ","$422,129.00 ","$456,731.00 ","$476,207.00 ","$491,800.00 ","$506,053.00 ","$490,976.00 ","$493,710.00 ","$468,666.00 ","$451,626.00 ","$408,658.00 ","$405,273.00 ","$409,995.00 ","$410,276.00 ","$417,160.00 ","$417,018.00 ","$431,733 "
518,STANHOPE BOROUGH,1919,Sussex,40.91,-74.7,"$113,234.09 ","$124,684.00 ","$156,988.00 ","$169,116.00 ","$211,450.00 ","$237,587.00 ","$292,360.00 ","$265,443.00 ","$295,651.00 ","$239,334.00 ","$211,125.00 ","$257,560.00 ","$217,388.00 ","$216,995.00 ","$221,750.00 ","$209,952.00 ","$179,126.00 ","$204,839.00 ","$211,394.00 ","$213,884 "
519,STILLWATER,1920,Sussex,41.0439,-74.872,"$164,494.52 ","$162,719.00 ","$174,390.00 ","$194,774.00 ","$225,835.00 ","$265,081.00 ","$295,792.00 ","$274,825.00 ","$287,026.00 ","$260,481.00 ","$242,437.00 ","$268,281.00 ","$239,344.00 ","$252,462.00 ","$273,889.00 ","$197,028.00 ","$259,513.00 ","$249,840.00 ","$258,382.00 ","$224,334 "
520,SUSSEX,1921,Sussex,41.2298,-74.602,"$111,826.19 ","$122,929.00 ","$149,939.00 ","$150,385.00 ","$170,244.00 ","$215,668.00 ","$195,400.00 ","$248,191.00 ","$222,790.00 ","$217,250.00 ","$173,100.00 ","$145,000.00 ","$195,000.00 ","$172,000.00 ","$160,111.00 ","$214,295.00 ","$222,500.00 ","$184,583.00 ","$214,602.00 ","$177,483 "
521,VERNON,1922,Sussex,41.1937,-74.5089,"$135,622.26 ","$141,100.00 ","$152,660.00 ","$174,846.00 ","$201,167.00 ","$238,100.00 ","$254,731.00 ","$260,961.00 ","$250,252.00 ","$254,539.00 ","$247,213.00 ","$245,910.00 ","$238,332.00 ","$220,376.00 ","$191,779.00 ","$221,286.00 ","$207,142.00 ","$219,657.00 ","$216,415.00 ","$195,247 "
522,WALPACK,1923,Sussex,41.1256,-74.9177, N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A ,N/A
523,WANTAGE,1924,Sussex,41.2521,-74.6328,"$156,667.28 ","$165,300.00 ","$198,448.00 ","$218,801.00 ","$255,847.00 ","$275,567.00 ","$328,963.00 ","$306,111.00 ","$319,881.00 ","$299,810.00 ","$255,612.00 ","$286,260.00 ","$224,100.00 ","$246,684.00 ","$229,670.00 ","$238,413.00 ","$246,695.00 ","$249,051.00 ","$256,146.00 ","$255,628 "
524,BERKELEY HEIGHTS,2001,Union,40.6751,-74.4346,"$332,023.82 ","$390,184.00 ","$407,852.00 ","$459,994.00 ","$484,001.00 ","$565,331.00 ","$614,369.00 ","$591,319.00 ","$541,173.00 ","$527,547.00 ","$551,717.00 ","$601,578.00 ","$543,395.00 ","$541,071.00 ","$584,933.00 ","$564,901.00 ","$581,913.00 ","$574,127.00 ","$601,059.00 ","$576,517 "
525,CLARK,2002,Union,40.6203,-74.3093,"$225,568.59 ","$245,794.00 ","$282,077.00 ","$311,670.00 ","$350,308.00 ","$418,635.00 ","$455,277.00 ","$442,764.00 ","$468,224.00 ","$408,790.00 ","$394,007.00 ","$391,055.00 ","$383,104.00 ","$363,976.00 ","$405,794.00 ","$417,180.00 ","$432,217.00 ","$435,006.00 ","$453,665.00 ","$467,280 "
526,CRANFORD,2003,Union,40.6563,-74.3037,"$239,057.70 ","$265,750.00 ","$292,161.00 ","$329,109.00 ","$363,118.00 ","$416,843.00 ","$452,120.00 ","$461,047.00 ","$451,957.00 ","$457,861.00 ","$426,589.00 ","$430,276.00 ","$421,858.00 ","$406,867.00 ","$428,644.00 ","$444,439.00 ","$438,833.00 ","$460,171.00 ","$483,136.00 ","$487,662 "
527,ELIZABETH CITY,2004,Union,40.67,-74.19,"$142,598.53 ","$152,679.00 ","$173,688.00 ","$215,860.00 ","$254,836.00 ","$309,044.00 ","$365,371.00 ","$394,126.00 ","$356,656.00 ","$280,655.00 ","$231,175.00 ","$228,117.00 ","$223,100.00 ","$198,188.00 ","$218,582.00 ","$230,809.00 ","$255,238.00 ","$268,659.00 ","$276,338.00 ","$304,028 "
528,FANWOOD BOROUGH,2005,Union,40.64,-74.39,"$235,822.48 ","$254,752.00 ","$291,498.00 ","$320,399.00 ","$358,882.00 ","$405,322.00 ","$461,213.00 ","$445,319.00 ","$439,788.00 ","$439,884.00 ","$396,774.00 ","$410,875.00 ","$387,372.00 ","$411,931.00 ","$415,349.00 ","$430,613.00 ","$436,123.00 ","$440,711.00 ","$455,116.00 ","$466,717 "
529,GARWOOD BOROUGH,2006,Union,40.65,-74.32,"$190,518.20 ","$196,282.00 ","$231,431.00 ","$273,567.00 ","$330,690.00 ","$361,333.00 ","$395,826.00 ","$398,785.00 ","$390,248.00 ","$366,097.00 ","$349,615.00 ","$331,610.00 ","$351,444.00 ","$362,063.00 ","$348,654.00 ","$366,114.00 ","$395,841.00 ","$387,408.00 ","$408,733.00 ","$402,722 "
530,HILLSIDE,2007,Union,40.6956,-74.2286,"$138,350.80 ","$155,011.00 ","$173,276.00 ","$213,885.00 ","$236,051.00 ","$281,856.00 ","$317,540.00 ","$346,272.00 ","$307,190.00 ","$276,749.00 ","$253,539.00 ","$231,858.00 ","$213,881.00 ","$239,148.00 ","$216,912.00 ","$227,112.00 ","$227,954.00 ","$226,621.00 ","$255,192.00 ","$275,944 "
531,KENILWORTH BOROUGH,2008,Union,40.68,-74.29,"$176,566.79 ","$213,171.00 ","$232,718.00 ","$270,224.00 ","$299,118.00 ","$358,248.00 ","$400,406.00 ","$402,860.00 ","$383,179.00 ","$346,106.00 ","$350,465.00 ","$329,575.00 ","$301,937.00 ","$339,399.00 ","$314,147.00 ","$314,505.00 ","$321,812.00 ","$333,290.00 ","$352,237.00 ","$371,729 "
532,LINDEN CITY,2009,Union,40.62,-74.24,"$146,986.33 ","$159,506.00 ","$179,781.00 ","$210,481.00 ","$251,295.00 ","$287,441.00 ","$338,838.00 ","$356,516.00 ","$331,945.00 ","$297,009.00 ","$272,304.00 ","$260,960.00 ","$239,258.00 ","$232,759.00 ","$236,050.00 ","$245,054.00 ","$259,823.00 ","$274,238.00 ","$278,930.00 ","$299,182 "
533,MOUNTAINSIDE BOROUGH,2010,Union,40.68,-74.36,"$381,659.45 ","$401,325.00 ","$420,675.00 ","$466,634.00 ","$558,143.00 ","$626,476.00 ","$647,274.00 ","$681,815.00 ","$678,141.00 ","$625,781.00 ","$550,604.00 ","$583,814.00 ","$568,423.00 ","$565,712.00 ","$581,940.00 ","$631,557.00 ","$624,515.00 ","$643,416.00 ","$624,589.00 ","$651,599 "
534,NEW PROVIDENCE BOROUGH,2011,Union,40.7,-74.4,"$327,043.94 ","$365,648.00 ","$413,274.00 ","$437,591.00 ","$464,055.00 ","$538,253.00 ","$604,353.00 ","$617,583.00 ","$596,359.00 ","$569,666.00 ","$535,459.00 ","$545,046.00 ","$586,256.00 ","$521,861.00 ","$563,477.00 ","$601,323.00 ","$592,062.00 ","$587,294.00 ","$647,535.00 ","$602,995 "
535,PLAINFIELD CITY,2012,Union,40.62,-74.42,"$145,811.32 ","$155,907.00 ","$165,197.00 ","$188,383.00 ","$223,138.00 ","$258,793.00 ","$306,425.00 ","$325,331.00 ","$320,964.00 ","$285,863.00 ","$240,363.00 ","$244,022.00 ","$221,009.00 ","$237,230.00 ","$256,556.00 ","$248,514.00 ","$273,096.00 ","$266,011.00 ","$268,091.00 ","$269,131 "
536,RAHWAY CITY,2013,Union,40.61,-74.28,"$137,374.75 ","$149,930.00 ","$171,073.00 ","$204,806.00 ","$240,413.00 ","$271,908.00 ","$316,769.00 ","$326,230.00 ","$318,384.00 ","$282,401.00 ","$267,541.00 ","$261,376.00 ","$230,054.00 ","$222,539.00 ","$238,296.00 ","$228,056.00 ","$240,880.00 ","$260,880.00 ","$267,871.00 ","$268,529 "
537,ROSELLE BOROUGH,2014,Union,40.65,-74.26,"$125,121.54 ","$132,500.00 ","$140,902.00 ","$180,356.00 ","$206,499.00 ","$243,316.00 ","$274,800.00 ","$276,910.00 ","$264,163.00 ","$221,843.00 ","$172,270.00 ","$182,696.00 ","$165,304.00 ","$169,066.00 ","$159,794.00 ","$170,014.00 ","$183,949.00 ","$198,420.00 ","$223,068.00 ","$237,872 "
538,ROSELLE PARK BOROUGH,2015,Union,40.67,-74.27,"$144,830.00 ","$165,185.00 ","$181,215.00 ","$234,253.00 ","$246,650.00 ","$270,961.00 ","$336,854.00 ","$324,254.00 ","$310,589.00 ","$284,553.00 ","$263,065.00 ","$253,930.00 ","$245,784.00 ","$252,642.00 ","$255,937.00 ","$254,519.00 ","$273,320.00 ","$261,099.00 ","$268,059.00 ","$303,671 "
539,SCOTCH PLAINS,2016,Union,40.6372,-74.3749,"$286,949.02 ","$301,234.00 ","$339,098.00 ","$373,921.00 ","$412,801.00 ","$484,933.00 ","$522,918.00 ","$520,625.00 ","$508,640.00 ","$490,079.00 ","$464,164.00 ","$477,536.00 ","$497,893.00 ","$463,645.00 ","$474,002.00 ","$520,637.00 ","$507,464.00 ","$532,274.00 ","$552,239.00 ","$543,193 "
540,SPRINGFIELD,2017,Union,40.7018,-74.3222,"$234,456.18 ","$251,515.00 ","$277,216.00 ","$320,667.00 ","$339,147.00 ","$393,000.00 ","$429,353.00 ","$431,005.00 ","$438,211.00 ","$393,972.00 ","$385,435.00 ","$397,642.00 ","$362,996.00 ","$367,374.00 ","$356,860.00 ","$361,409.00 ","$362,616.00 ","$398,316.00 ","$438,883.00 ","$421,541 "
541,SUMMIT CITY,2018,Union,40.72,-74.36,"$536,153.60 ","$623,919.00 ","$658,153.00 ","$747,065.00 ","$840,119.00 ","$859,714.00 ","$972,597.00 ","$1,041,736.00 ","$1,080,107.00 ","$934,786.00 ","$968,287.00 ","$985,865.00 ","$905,335.00 ","$953,903.00 ","$901,374.00 ","$979,176.00 ","$988,205.00 ","$1,036,126.00 ","$1,114,301.00 ","$1,155,902 "
542,UNION,2019,Union,40.6954,-74.2693,"$168,003.35 ","$185,882.00 ","$215,195.00 ","$252,809.00 ","$285,513.00 ","$319,124.00 ","$360,438.00 ","$371,806.00 ","$349,682.00 ","$311,956.00 ","$307,841.00 ","$277,133.00 ","$261,838.00 ","$262,380.00 ","$274,832.00 ","$285,165.00 ","$290,737.00 ","$299,859.00 ","$322,588.00 ","$331,230 "
543,WESTFIELD TOWN,2020,Union,40.65,-74.34,"$377,502.95 ","$426,224.00 ","$473,712.00 ","$520,348.00 ","$577,582.00 ","$653,711.00 ","$725,459.00 ","$738,976.00 ","$745,949.00 ","$705,519.00 ","$688,310.00 ","$750,749.00 ","$670,355.00 ","$702,688.00 ","$730,445.00 ","$693,979.00 ","$756,949.00 ","$736,097.00 ","$745,776.00 ","$814,801 "
544,WINFIELD,2021,Union,40.6332,-74.2912, N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A , N/A ,N/A
545,ALLAMUCHY,2101,Warren,40.92,-74.81,"$170,980.30 ","$169,379.00 ","$204,982.00 ","$251,710.00 ","$266,619.00 ","$288,638.00 ","$327,888.00 ","$337,063.00 ","$292,492.00 ","$248,718.00 ","$275,699.00 ","$264,026.00 ","$225,836.00 ","$266,978.00 ","$233,619.00 ","$243,626.00 ","$263,533.00 ","$253,059.00 ","$251,921.00 ","$277,095 "
546,ALPHA BOROUGH,2102,Warren,40.66,-75.16,"$115,786.36 ","$132,341.00 ","$127,351.00 ","$148,322.00 ","$200,394.00 ","$208,339.00 ","$247,832.00 ","$222,747.00 ","$186,119.00 ","$181,786.00 ","$181,333.00 ","$163,375.00 ","$158,470.00 ","$184,571.00 ","$164,090.00 ","$218,357.00 ","$167,573.00 ","$157,809.00 ","$178,428.00 ","$189,612 "
547,BELVIDERE TOWN,2103,Warren,40.83,-75.07,"$120,105.00 ","$149,621.00 ","$161,452.00 ","$172,642.00 ","$209,590.00 ","$220,172.00 ","$260,731.00 ","$245,748.00 ","$252,857.00 ","$215,984.00 ","$232,793.00 ","$180,625.00 ","$175,339.00 ","$175,974.00 ","$164,942.00 ","$179,255.00 ","$168,332.00 ","$182,575.00 ","$204,168.00 ","$203,160 "
548,BLAIRSTOWN,2104,Warren,40.99,-74.96,"$208,732.14 ","$218,883.00 ","$272,447.00 ","$283,995.00 ","$309,792.00 ","$366,089.00 ","$377,180.00 ","$394,615.00 ","$366,593.00 ","$372,483.00 ","$305,597.00 ","$356,000.00 ","$285,929.00 ","$242,628.00 ","$307,035.00 ","$308,751.00 ","$299,772.00 ","$297,387.00 ","$315,003.00 ","$314,994 "
549,FRANKLIN,2105,Warren,40.7085,-75.0459,"$161,678.26 ","$208,132.00 ","$196,854.00 ","$284,678.00 ","$352,492.00 ","$371,760.00 ","$395,837.00 ","$432,175.00 ","$347,031.00 ","$341,656.00 ","$336,639.00 ","$304,025.00 ","$302,150.00 ","$315,485.00 ","$315,746.00 ","$331,189.00 ","$325,990.00 ","$349,082.00 ","$343,333.00 ","$369,636 "
550,FRELINGHUYSEN,2106,Warren,40.9594,-74.8951,"$172,833.33 ","$210,923.00 ","$258,060.00 ","$341,383.00 ","$316,483.00 ","$423,240.00 ","$273,250.00 ","$398,833.00 ","$376,063.00 ","$361,200.00 ","$380,525.00 ","$373,500.00 ","$213,000.00 ","$337,517.00 ","$325,542.00 ","$315,690.00 ","$275,733.00 ","$314,025.00 ","$288,376.00 ","$342,067 "
551,GREENWICH,2107,Warren,40.68,-75.13,"$235,583.35 ","$270,378.00 ","$297,989.00 ","$321,693.00 ","$336,322.00 ","$412,234.00 ","$445,000.00 ","$416,630.00 ","$401,477.00 ","$380,116.00 ","$356,736.00 ","$334,607.00 ","$294,144.00 ","$312,328.00 ","$346,616.00 ","$355,301.00 ","$350,886.00 ","$348,691.00 ","$346,624.00 ","$348,182 "
552,HACKETTSTOWN TOWN,2108,Warren,40.85,-74.83,"$154,358.00 ","$204,933.00 ","$206,509.00 ","$236,135.00 ","$262,592.00 ","$305,148.00 ","$328,215.00 ","$312,650.00 ","$305,415.00 ","$282,636.00 ","$317,794.00 ","$306,474.00 ","$265,514.00 ","$238,960.00 ","$268,025.00 ","$261,113.00 ","$260,461.00 ","$269,904.00 ","$274,475.00 ","$295,403 "
553,HARDWICK,2109,Warren,41.04,-75.0065,"$184,721.43 ","$225,693.00 ","$294,743.00 ","$288,700.00 ","$330,707.00 ","$340,235.00 ","$390,000.00 ","$379,000.00 ","$352,150.00 ","$374,933.00 ","$352,866.00 ","$310,280.00 ","$257,550.00 ","$289,539.00 ","$324,531.00 ","$311,867.00 ","$279,769.00 ","$318,594.00 ","$333,063.00 ","$291,520 "
554,HARMAONY,2110,Warren,40.7468,-75.1374,"$164,615.22 ","$158,100.00 ","$191,486.00 ","$206,863.00 ","$237,672.00 ","$265,967.00 ","$278,911.00 ","$252,767.00 ","$281,825.00 ","$295,083.00 ","$297,250.00 ","$224,875.00 ","$239,400.00 ","$228,890.00 ","$250,173.00 ","$299,500.00 ","$298,073.00 ","$273,094.00 ","$238,809.00 ","$270,807 "
555,HOPE,2111,Warren,40.91,-74.96,"$173,028.57 ","$174,578.00 ","$233,333.00 ","$213,237.00 ","$288,722.00 ","$344,425.00 ","$316,993.00 ","$316,406.00 ","$360,724.00 ","$299,500.00 ","$293,000.00 ","$269,000.00 ","$270,505.00 ","$287,854.00 ","$293,208.00 ","$289,242.00 ","$262,308.00 ","$273,941.00 ","$265,750.00 ","$258,748 "
556,INDEPENDENCE,2112,Warren,40.6335,-74.5005,"$150,156.82 ","$175,600.00 ","$201,091.00 ","$225,006.00 ","$252,201.00 ","$291,016.00 ","$320,636.00 ","$337,534.00 ","$312,927.00 ","$299,096.00 ","$283,156.00 ","$218,075.00 ","$237,600.00 ","$224,667.00 ","$278,868.00 ","$241,663.00 ","$260,617.00 ","$271,206.00 ","$273,678.00 ","$251,441 "
557,KNOWLTON,2113,Warren,40.6335,-74.5005,"$167,371.25 ","$192,973.00 ","$198,382.00 ","$221,877.00 ","$273,955.00 ","$283,656.00 ","$326,849.00 ","$326,022.00 ","$265,063.00 ","$351,200.00 ","$280,600.00 ","$246,300.00 ","$245,757.00 ","$184,988.00 ","$251,338.00 ","$272,000.00 ","$301,362.00 ","$257,881.00 ","$253,190.00 ","$273,567 "
558,LIBERTY,2114,Warren,40.8697,-74.938,"$158,832.50 ","$186,548.00 ","$216,719.00 ","$231,982.00 ","$262,772.00 ","$277,853.00 ","$331,691.00 ","$341,083.00 ","$318,017.00 ","$290,198.00 ","$261,679.00 ","$297,458.00 ","$278,968.00 ","$241,990.00 ","$244,000.00 ","$236,948.00 ","$262,286.00 ","$275,283.00 ","$237,667.00 ","$282,206 "
559,LOPATCONG,2115,Warren,40.7143,-75.1557,"$153,347.96 ","$161,642.00 ","$196,545.00 ","$233,312.00 ","$229,922.00 ","$274,906.00 ","$302,964.00 ","$297,118.00 ","$294,488.00 ","$241,436.00 ","$249,520.00 ","$290,861.00 ","$228,018.00 ","$195,443.00 ","$211,612.00 ","$214,151.00 ","$232,664.00 ","$227,016.00 ","$230,559.00 ","$234,561 "
560,MANSFIELD,2116,Warren,40.8084,-74.9102,"$181,841.39 ","$186,131.00 ","$193,873.00 ","$223,679.00 ","$273,316.00 ","$307,800.00 ","$342,511.00 ","$337,333.00 ","$349,057.00 ","$324,067.00 ","$315,326.00 ","$301,076.00 ","$218,198.00 ","$246,112.00 ","$265,556.00 ","$275,796.00 ","$294,277.00 ","$279,488.00 ","$280,944.00 ","$300,760 "
561,OXFORD,2117,Warren,40.81,-75,"$127,557.45 ","$129,131.00 ","$148,704.00 ","$189,578.00 ","$224,088.00 ","$250,935.00 ","$269,186.00 ","$278,258.00 ","$258,725.00 ","$257,594.00 ","$195,000.00 ","$249,700.00 ","$208,769.00 ","$183,600.00 ","$147,699.00 ","$189,611.00 ","$135,880.00 ","$202,950.00 ","$220,413.00 ","$207,386 "
